hour,year,state,weekend,a_1,a_2,a_1_1,a_1_2,a_2_2
4.0,1991,1,True,3,10,0,1,0
4.0,1991,5,False,1,3,0,2,0
4.0,1991,5,True,4,10,0,0,0
4.0,1991,6,False,15,13,8,5,0
4.0,1991,6,True,10,19,2,2,0
4.0,1991,8,True,2,6,0,2,0
4.0,1991,12,False,6,7,4,1,0
4.0,1991,12,True,4,15,3,2,0
4.0,1991,13,False,6,3,2,0,1
4.0,1991,13,True,2,7,0,0,1
4.0,1991,15,False,1,1,0,0,0
4.0,1991,16,False,1,5,0,0,0
4.0,1991,17,False,3,9,2,5,2
4.0,1991,17,True,3,11,0,3,1
4.0,1991,18,True,3,11,0,4,0
4.0,1991,19,True,1,1,0,0,0
4.0,1991,20,False,1,3,0,0,0
4.0,1991,21,False,1,2,0,0,0
4.0,1991,21,True,1,11,0,0,1
4.0,1991,22,False,2,1,1,2,0
4.0,1991,22,True,2,6,1,1,1
4.0,1991,24,False,5,2,1,0,0
4.0,1991,24,True,3,4,1,1,0
4.0,1991,25,True,2,1,0,0,0
4.0,1991,26,False,5,6,0,3,0
4.0,1991,26,True,2,6,0,2,2
4.0,1991,27,False,1,1,0,0,0
4.0,1991,29,False,7,4,1,0,0
4.0,1991,29,True,1,13,0,1,0
4.0,1991,31,True,1,2,0,1,0
4.0,1991,32,False,1,1,0,0,1
4.0,1991,32,True,1,4,1,0,0
4.0,1991,34,False,2,1,0,0,0
4.0,1991,34,True,2,6,1,2,0
4.0,1991,35,False,1,2,0,1,0
4.0,1991,35,True,4,2,0,0,0
4.0,1991,36,False,2,6,1,5,0
4.0,1991,36,True,7,16,4,3,1
4.0,1991,37,False,3,5,4,3,0
4.0,1991,37,True,6,13,0,0,0
4.0,1991,39,False,9,2,2,0,0
4.0,1991,39,True,6,12,2,0,0
4.0,1991,41,False,1,2,2,0,0
4.0,1991,42,False,4,8,4,2,0
4.0,1991,42,True,6,16,3,2,1
4.0,1991,45,False,2,2,1,0,0
4.0,1991,45,True,5,4,0,1,0
4.0,1991,47,False,4,7,1,0,0
4.0,1991,47,True,4,11,1,0,0
4.0,1991,51,False,4,2,1,0,0
4.0,1991,51,True,1,4,1,1,1
4.0,1991,53,False,4,1,0,0,0
4.0,1991,53,True,4,3,0,1,0
4.0,1991,54,False,1,1,1,0,0
4.0,1991,55,False,1,1,1,1,0
4.0,1991,55,True,3,5,0,0,0
4.0,1992,1,False,4,5,2,0,0
4.0,1992,1,True,1,6,2,1,1
4.0,1992,4,False,9,1,1,1,0
4.0,1992,4,True,2,5,2,1,0
4.0,1992,6,False,18,10,13,3,0
4.0,1992,6,True,9,19,4,4,0
4.0,1992,8,True,1,3,0,1,0
4.0,1992,12,False,4,5,2,4,1
4.0,1992,12,True,4,12,0,3,1
4.0,1992,13,False,3,3,2,2,0
4.0,1992,13,True,1,7,0,2,0
4.0,1992,16,True,1,2,0,0,0
4.0,1992,17,False,5,10,4,0,0
4.0,1992,17,True,3,10,0,2,1
4.0,1992,18,False,2,4,1,1,1
4.0,1992,18,True,2,8,0,4,0
4.0,1992,19,True,2,2,0,1,0
4.0,1992,20,True,1,3,1,1,0
4.0,1992,21,False,3,4,1,0,0
4.0,1992,22,False,6,6,1,1,0
4.0,1992,22,True,1,7,2,1,0
4.0,1992,24,True,3,1,1,0,0
4.0,1992,25,True,2,1,0,0,0
4.0,1992,26,False,3,5,0,0,0
4.0,1992,26,True,4,6,0,2,1
4.0,1992,27,False,1,1,0,0,0
4.0,1992,27,True,1,1,0,1,0
4.0,1992,29,False,5,2,0,1,0
4.0,1992,29,True,4,1,0,0,1
4.0,1992,34,True,1,3,0,1,0
4.0,1992,35,False,1,1,0,0,0
4.0,1992,35,True,1,4,0,0,0
4.0,1992,36,False,7,9,5,2,2
4.0,1992,36,True,4,10,3,5,1
4.0,1992,37,False,3,1,1,0,0
4.0,1992,37,True,6,6,1,1,0
4.0,1992,39,False,6,3,0,1,0
4.0,1992,39,True,3,9,3,2,0
4.0,1992,40,False,1,3,0,0,0
4.0,1992,40,True,2,2,0,1,1
4.0,1992,41,True,1,3,1,0,0
4.0,1992,42,False,3,2,2,0,0
4.0,1992,42,True,2,13,1,0,1
4.0,1992,45,False,2,3,0,0,0
4.0,1992,45,True,2,1,0,0,1
4.0,1992,47,False,1,2,0,0,0
4.0,1992,47,True,3,8,1,2,0
4.0,1992,48,False,9,16,2,2,0
4.0,1992,48,True,10,24,1,4,1
4.0,1992,49,False,1,1,0,0,0
4.0,1992,50,True,1,2,0,0,0
4.0,1992,53,False,3,2,0,1,0
4.0,1992,54,True,3,1,0,0,0
4.0,1992,55,True,2,3,0,0,0
4.0,1992,56,False,2,1,0,0,0
4.0,1993,1,False,8,2,3,1,0
4.0,1993,1,True,3,7,0,0,0
4.0,1993,5,True,1,4,0,1,0
4.0,1993,6,False,19,9,9,2,0
4.0,1993,6,True,6,10,3,2,0
4.0,1993,8,False,1,1,0,1,0
4.0,1993,12,False,9,2,3,2,0
4.0,1993,12,True,9,7,1,2,0
4.0,1993,13,False,2,1,0,1,0
4.0,1993,15,False,1,2,0,0,0
4.0,1993,17,False,2,7,0,3,0
4.0,1993,17,True,6,7,2,4,1
4.0,1993,18,False,5,2,1,2,0
4.0,1993,18,True,2,4,0,1,0
4.0,1993,19,False,1,1,1,0,0
4.0,1993,20,False,1,1,0,0,0
4.0,1993,21,False,1,2,2,2,0
4.0,1993,22,False,7,5,3,1,0
4.0,1993,22,True,5,4,1,0,1
4.0,1993,24,False,4,1,0,0,0
4.0,1993,25,True,1,4,0,0,0
4.0,1993,26,False,5,5,2,4,0
4.0,1993,26,True,2,9,0,1,0
4.0,1993,29,False,2,4,2,1,0
4.0,1993,29,True,1,4,1,0,0
4.0,1993,34,False,2,2,1,1,0
4.0,1993,34,True,1,4,0,0,0
4.0,1993,35,False,4,2,0,0,0
4.0,1993,36,False,6,14,0,3,1
4.0,1993,36,True,5,14,2,2,0
4.0,1993,37,False,3,1,2,1,0
4.0,1993,37,True,2,8,0,1,0
4.0,1993,39,False,11,1,2,0,0
4.0,1993,39,True,3,8,0,0,0
4.0,1993,40,False,3,2,0,1,0
4.0,1993,40,True,1,3,0,0,0
4.0,1993,42,False,2,10,2,0,0
4.0,1993,42,True,4,7,1,0,1
4.0,1993,45,False,4,1,0,1,0
4.0,1993,45,True,10,8,0,2,0
4.0,1993,47,False,4,5,1,1,0
4.0,1993,47,True,3,5,0,0,0
4.0,1993,51,False,5,2,3,2,0
4.0,1993,51,True,2,7,0,1,1
4.0,1993,53,False,3,2,0,1,0
4.0,1993,53,True,2,5,0,0,0
4.0,1993,54,True,1,3,0,0,0
4.0,1993,55,False,1,2,1,0,1
4.0,1993,55,True,3,1,0,0,0
20.0,1983,1,False,6,6,1,6,0
20.0,1983,1,True,3,4,3,3,0
20.0,1983,2,False,3,2,0,2,0
20.0,1983,4,False,8,3,0,4,0
20.0,1983,4,True,3,3,3,3,1
20.0,1983,5,False,6,4,3,2,1
20.0,1983,5,True,2,3,2,0,1
20.0,1983,8,False,9,8,1,0,0
20.0,1983,8,True,4,12,0,2,0
20.0,1983,9,False,5,5,1,5,0
20.0,1983,13,False,12,10,3,6,1
20.0,1983,13,True,8,11,2,5,0
20.0,1983,16,False,3,3,0,2,0
20.0,1983,17,False,16,15,3,12,0
20.0,1983,17,True,6,7,2,2,3
20.0,1983,18,False,5,8,8,4,0
20.0,1983,18,True,3,2,0,4,0
20.0,1983,19,False,1,6,3,1,1
20.0,1983,20,False,2,4,2,1,0
20.0,1983,20,True,2,3,0,0,0
20.0,1983,21,False,6,2,2,3,0
20.0,1983,21,True,4,1,3,2,0
20.0,1983,22,False,10,3,8,2,0
20.0,1983,22,True,5,4,4,3,1
20.0,1983,23,False,2,3,0,1,0
20.0,1983,24,False,7,2,1,2,0
20.0,1983,24,True,4,5,0,0,0
20.0,1983,25,False,11,1,3,2,0
20.0,1983,25,True,6,1,0,1,0
20.0,1983,26,False,13,14,3,7,2
20.0,1983,26,True,6,6,3,2,0
20.0,1983,27,False,3,11,1,2,0
20.0,1983,27,True,2,4,2,0,0
20.0,1983,28,False,10,1,1,0,0
20.0,1983,28,True,8,3,3,1,0
20.0,1983,29,False,7,3,3,1,0
20.0,1983,29,True,5,1,3,4,0
20.0,1983,30,True,1,1,1,1,0
20.0,1983,32,False,3,3,2,1,0
20.0,1983,33,False,4,2,1,0,0
20.0,1983,33,True,1,1,0,0,0
20.0,1983,34,False,12,8,1,4,0
20.0,1983,34,True,6,4,0,3,0
20.0,1983,36,False,27,11,12,6,0
20.0,1983,36,True,12,4,7,1,0
20.0,1983,37,False,5,11,7,5,0
20.0,1983,37,True,13,10,3,4,0
20.0,1983,38,False,1,1,1,0,0
20.0,1983,39,False,16,18,7,2,2
20.0,1983,39,True,6,6,5,3,0
20.0,1983,40,False,9,6,2,2,1
20.0,1983,40,True,3,8,0,1,0
20.0,1983,41,False,5,7,0,3,2
20.0,1983,42,False,18,8,16,8,1
20.0,1983,42,True,12,7,5,4,0
20.0,1983,45,False,11,4,4,3,0
20.0,1983,45,True,10,9,3,2,1
20.0,1983,47,False,7,6,1,10,1
20.0,1983,47,True,3,4,1,5,3
20.0,1983,49,True,2,1,0,1,0
20.0,1983,51,False,8,12,3,4,0
20.0,1983,51,True,4,3,4,1,1
20.0,1983,53,False,2,10,1,1,0
20.0,1983,53,True,1,5,0,1,0
20.0,1983,54,False,4,6,2,1,0
20.0,1983,54,True,2,6,0,0,0
20.0,1983,55,True,1,3,5,5,2
20.0,1984,1,False,10,4,6,5,1
20.0,1984,1,True,4,8,1,3,0
20.0,1984,2,False,1,2,1,1,0
20.0,1984,5,False,4,7,0,4,2
20.0,1984,5,True,2,2,0,0,0
20.0,1984,6,False,48,47,12,25,6
20.0,1984,6,True,25,26,5,18,6
20.0,1984,8,False,2,12,1,5,1
20.0,1984,8,True,3,3,1,3,2
20.0,1984,9,False,8,7,2,4,1
20.0,1984,10,False,1,2,1,2,0
20.0,1984,12,False,30,25,14,17,4
20.0,1984,12,True,8,13,3,5,6
20.0,1984,13,False,10,10,5,7,1
20.0,1984,13,True,7,11,3,3,1
20.0,1984,15,True,1,1,1,0,0
20.0,1984,16,False,1,6,1,2,0
20.0,1984,17,False,12,14,10,6,1
20.0,1984,17,True,5,5,3,1,1
20.0,1984,18,False,7,5,5,4,0
20.0,1984,18,True,5,5,2,1,1
20.0,1984,19,True,1,3,2,1,0
20.0,1984,20,False,2,4,3,2,0
20.0,1984,20,True,3,3,1,2,0
20.0,1984,21,False,6,5,2,1,2
20.0,1984,21,True,4,5,3,1,2
20.0,1984,22,False,11,7,5,1,2
20.0,1984,22,True,5,3,4,3,0
20.0,1984,23,False,3,2,0,0,0
20.0,1984,23,True,1,1,0,0,0
20.0,1984,24,False,9,3,3,4,0
20.0,1984,24,True,4,3,0,3,0
20.0,1984,25,False,10,1,5,3,0
20.0,1984,25,True,5,4,0,2,1
20.0,1984,26,False,8,15,5,6,0
20.0,1984,26,True,7,16,2,4,1
20.0,1984,27,False,5,8,3,2,1
20.0,1984,28,False,7,2,6,3,0
20.0,1984,28,True,6,1,3,3,0
20.0,1984,29,False,9,5,7,8,0
20.0,1984,29,True,4,3,2,4,0
20.0,1984,30,False,2,4,0,1,0
20.0,1984,31,True,3,1,0,1,0
20.0,1984,32,False,4,1,0,0,0
20.0,1984,33,False,2,3,0,0,0
20.0,1984,34,False,12,7,2,5,1
20.0,1984,34,True,4,5,1,5,0
20.0,1984,36,False,33,9,12,9,0
20.0,1984,36,True,14,8,5,5,0
20.0,1984,37,False,18,12,7,8,1
20.0,1984,37,True,10,6,4,6,1
20.0,1984,39,False,14,14,4,9,0
20.0,1984,39,True,9,8,1,8,0
20.0,1984,40,False,4,4,5,7,0
20.0,1984,40,True,3,3,3,1,0
20.0,1984,41,False,6,5,4,2,0
20.0,1984,41,True,3,7,2,1,0
20.0,1984,42,False,21,13,6,4,0
20.0,1984,42,True,17,2,4,1,1
20.0,1984,45,False,11,7,4,1,0
20.0,1984,45,True,5,5,1,2,0
20.0,1984,46,False,3,2,0,1,0
20.0,1984,47,False,6,8,1,8,2
20.0,1984,47,True,3,6,1,4,2
20.0,1984,49,False,2,4,0,3,1
20.0,1984,50,False,1,1,0,0,0
20.0,1984,51,False,13,6,7,7,0
20.0,1984,51,True,9,10,2,3,0
20.0,1984,53,False,4,7,0,4,1
20.0,1984,53,True,2,3,2,1,2
20.0,1984,54,False,3,3,1,1,0
20.0,1984,54,True,1,1,1,0,1
20.0,1984,55,False,3,8,2,2,2
20.0,1984,56,False,2,2,1,2,1
20.0,1985,1,False,3,1,7,3,0
20.0,1985,1,True,7,2,1,6,0
20.0,1985,4,False,8,13,8,5,3
20.0,1985,4,True,3,4,1,5,0
20.0,1985,5,False,5,1,1,4,0
20.0,1985,5,True,3,3,0,1,1
20.0,1985,8,False,4,7,1,2,0
20.0,1985,8,True,1,4,1,0,1
20.0,1985,9,False,3,2,1,4,0
20.0,1985,9,True,2,4,2,2,0
20.0,1985,11,False,2,1,0,0,0
20.0,1985,12,False,29,29,3,19,5
20.0,1985,12,True,20,16,5,12,4
20.0,1985,13,False,23,11,6,6,0
20.0,1985,13,True,8,5,1,6,1
20.0,1985,15,True,1,1,0,1,1
20.0,1985,16,False,3,3,0,0,0
20.0,1985,17,False,24,13,6,12,1
20.0,1985,17,True,9,5,1,5,1
20.0,1985,18,False,8,3,7,4,0
20.0,1985,18,True,3,6,0,3,1
20.0,1985,19,False,2,3,3,2,1
20.0,1985,20,False,5,3,1,0,0
20.0,1985,20,True,2,4,1,0,0
20.0,1985,21,False,6,3,3,4,0
20.0,1985,21,True,1,2,1,1,0
20.0,1985,22,False,7,5,7,0,0
20.0,1985,22,True,5,2,4,4,0
20.0,1985,23,True,1,2,1,0,0
20.0,1985,24,False,3,1,2,4,0
20.0,1985,24,True,3,4,1,3,2
20.0,1985,25,False,7,5,3,2,0
20.0,1985,25,True,7,5,1,1,0
20.0,1985,26,False,16,16,7,9,0
20.0,1985,26,True,7,7,1,3,1
20.0,1985,27,False,6,4,3,1,0
20.0,1985,28,False,5,1,2,0,0
20.0,1985,29,False,8,6,1,4,1
20.0,1985,29,True,3,3,4,1,0
20.0,1985,30,False,1,6,2,2,1
20.0,1985,33,False,2,2,0,1,1
20.0,1985,33,True,1,1,0,1,1
20.0,1985,34,False,9,6,5,3,1
20.0,1985,34,True,7,2,1,1,0
20.0,1985,35,False,8,4,2,3,0
20.0,1985,35,True,4,2,1,0,1
20.0,1985,36,False,25,11,6,9,1
20.0,1985,36,True,14,15,4,2,0
20.0,1985,37,False,15,7,13,6,1
20.0,1985,37,True,15,9,1,3,3
20.0,1985,39,False,13,8,11,6,0
20.0,1985,39,True,13,9,2,3,1
20.0,1985,40,False,8,7,1,8,0
20.0,1985,40,True,4,3,0,1,0
20.0,1985,41,False,5,6,5,2,0
20.0,1985,41,True,1,1,0,1,0
20.0,1985,42,False,16,13,5,5,1
20.0,1985,42,True,8,9,5,9,3
20.0,1985,44,False,1,1,1,0,0
20.0,1985,45,False,11,6,4,2,0
20.0,1985,45,True,11,8,3,3,1
20.0,1985,47,False,12,10,4,3,1
20.0,1985,47,True,4,3,1,3,0
20.0,1985,50,False,1,1,0,0,0
20.0,1985,51,False,11,10,2,4,0
20.0,1985,51,True,9,11,2,3,0
20.0,1985,53,False,3,12,5,5,1
20.0,1985,53,True,2,6,1,0,0
20.0,1985,54,False,6,2,3,2,0
20.0,1985,54,True,2,1,1,3,0
20.0,1985,55,True,1,9,3,3,2
20.0,1985,56,False,1,6,0,0,0
20.0,1986,1,False,11,8,2,7,0
20.0,1986,1,True,3,7,2,1,0
20.0,1986,2,True,1,1,0,0,0
20.0,1986,4,False,9,7,3,4,1
20.0,1986,4,True,9,3,1,1,2
20.0,1986,5,False,7,5,3,3,4
20.0,1986,8,False,4,6,2,1,1
20.0,1986,9,False,5,4,3,3,0
20.0,1986,9,True,4,3,0,2,0
20.0,1986,10,False,2,2,0,0,0
20.0,1986,12,False,28,22,6,18,10
20.0,1986,12,True,10,12,8,3,3
20.0,1986,13,False,14,8,5,6,1
20.0,1986,13,True,5,6,1,6,0
20.0,1986,16,False,4,1,1,1,0
20.0,1986,17,False,16,10,7,8,0
20.0,1986,17,True,2,5,3,2,0
20.0,1986,18,False,6,6,4,7,0
20.0,1986,18,True,4,7,2,4,0
20.0,1986,19,False,2,4,3,2,0
20.0,1986,20,False,4,2,2,3,0
20.0,1986,20,True,1,2,2,2,0
20.0,1986,21,False,6,7,3,2,0
20.0,1986,21,True,2,3,0,0,0
20.0,1986,22,False,9,3,9,1,2
20.0,1986,22,True,8,2,3,0,0
20.0,1986,23,False,3,3,1,0,0
20.0,1986,24,False,6,6,3,6,2
20.0,1986,24,True,4,1,4,2,1
20.0,1986,25,False,5,7,1,0,0
20.0,1986,25,True,2,1,1,1,0
20.0,1986,26,False,8,13,8,10,2
20.0,1986,26,True,9,10,1,9,0
20.0,1986,27,False,2,10,0,3,0
20.0,1986,29,False,11,7,3,3,0
20.0,1986,29,True,10,6,0,4,0
20.0,1986,30,False,2,4,0,2,1
20.0,1986,31,False,1,2,2,2,0
20.0,1986,31,True,2,1,0,1,0
20.0,1986,33,False,1,4,0,2,1
20.0,1986,33,True,2,1,0,1,0
20.0,1986,34,False,21,4,4,3,0
20.0,1986,34,True,3,5,2,3,1
20.0,1986,35,False,5,5,3,4,2
20.0,1986,35,True,5,8,4,4,0
20.0,1986,36,False,31,14,12,9,0
20.0,1986,36,True,16,5,10,1,0
20.0,1986,37,False,20,17,5,10,2
20.0,1986,37,True,11,10,4,5,0
20.0,1986,38,False,1,1,0,0,0
20.0,1986,39,False,10,10,5,9,2
20.0,1986,39,True,6,9,6,3,0
20.0,1986,40,False,4,8,4,2,0
20.0,1986,40,True,4,3,3,0,1
20.0,1986,41,False,6,8,3,5,0
20.0,1986,41,True,3,2,2,0,0
20.0,1986,42,False,13,17,7,12,1
20.0,1986,42,True,6,11,3,3,1
20.0,1986,44,False,5,1,2,0,0
20.0,1986,45,False,14,11,5,2,1
20.0,1986,45,True,9,3,4,5,0
20.0,1986,46,False,1,1,2,0,1
20.0,1986,47,False,7,15,3,9,1
20.0,1986,47,True,8,11,3,4,1
20.0,1986,49,False,3,3,0,1,0
20.0,1986,49,True,1,2,0,0,0
20.0,1986,51,False,9,10,4,1,0
20.0,1986,51,True,5,9,5,1,0
20.0,1986,53,False,6,14,3,1,1
20.0,1986,53,True,4,3,0,1,0
20.0,1986,54,False,4,3,0,1,0
20.0,1986,54,True,2,1,0,2,1
20.0,1986,55,False,5,10,2,3,0
20.0,1986,55,True,5,3,4,2,0
20.0,1986,56,True,1,1,0,1,1
20.0,1987,1,False,4,5,3,5,0
20.0,1987,1,True,6,10,0,2,1
20.0,1987,2,False,1,1,0,0,0
20.0,1987,4,False,13,3,5,3,0
20.0,1987,4,True,7,2,1,1,0
20.0,1987,5,False,4,5,1,6,0
20.0,1987,5,True,2,4,0,1,0
20.0,1987,8,False,8,8,0,2,0
20.0,1987,8,True,2,3,2,0,0
20.0,1987,9,False,5,3,1,2,1
20.0,1987,10,False,2,1,0,2,1
20.0,1987,12,False,32,16,7,20,6
20.0,1987,12,True,15,13,6,8,3
20.0,1987,13,False,11,14,3,4,1
20.0,1987,13,True,2,16,3,3,0
20.0,1987,15,True,1,1,0,0,0
20.0,1987,16,False,1,1,0,1,0
20.0,1987,16,True,1,3,0,0,0
20.0,1987,17,False,15,8,5,6,0
20.0,1987,17,True,10,1,3,6,1
20.0,1987,18,False,7,9,7,4,0
20.0,1987,18,True,4,5,4,5,0
20.0,1987,19,False,3,5,1,2,0
20.0,1987,20,False,5,3,3,1,1
20.0,1987,20,True,1,2,1,0,0
20.0,1987,21,False,9,11,3,1,0
20.0,1987,21,True,4,6,2,4,2
20.0,1987,22,False,9,5,4,5,0
20.0,1987,22,True,8,4,1,2,2
20.0,1987,24,False,9,4,6,2,0
20.0,1987,24,True,6,3,0,5,0
20.0,1987,25,False,13,3,0,2,1
20.0,1987,25,True,9,4,0,2,0
20.0,1987,26,False,9,14,2,7,0
20.0,1987,26,True,6,7,9,6,2
20.0,1987,27,False,5,6,3,0,1
20.0,1987,29,False,9,8,5,7,0
20.0,1987,29,True,2,1,4,4,0
20.0,1987,30,True,2,1,0,0,0
20.0,1987,31,False,1,1,0,1,0
20.0,1987,31,True,1,4,1,0,0
20.0,1987,33,False,2,3,2,1,0
20.0,1987,34,False,12,7,8,4,1
20.0,1987,34,True,8,4,5,5,0
20.0,1987,35,False,13,6,2,4,0
20.0,1987,35,True,4,2,0,4,0
20.0,1987,36,False,22,10,13,9,1
20.0,1987,36,True,14,8,3,4,0
20.0,1987,37,False,15,13,11,4,1
20.0,1987,37,True,10,12,5,8,0
20.0,1987,39,False,13,9,8,4,1
20.0,1987,39,True,13,3,4,2,0
20.0,1987,40,False,4,5,6,5,1
20.0,1987,40,True,5,4,1,2,0
20.0,1987,41,False,3,6,2,2,0
20.0,1987,42,False,16,16,12,8,0
20.0,1987,42,True,9,6,4,7,0
20.0,1987,45,False,9,8,3,2,1
20.0,1987,45,True,12,1,3,4,0
20.0,1987,46,True,1,1,0,0,0
20.0,1987,47,False,14,12,6,4,1
20.0,1987,47,True,4,11,4,4,1
20.0,1987,49,False,1,4,2,0,0
20.0,1987,51,False,6,13,4,9,0
20.0,1987,51,True,5,6,1,6,0
20.0,1987,53,False,5,13,2,2,0
20.0,1987,53,True,1,6,1,2,1
20.0,1987,54,False,7,3,2,2,0
20.0,1987,55,True,3,9,3,2,0
20.0,1987,56,False,1,4,0,0,0
20.0,1988,1,False,10,11,7,2,0
20.0,1988,1,True,7,13,3,3,0
20.0,1988,4,False,7,4,2,5,0
20.0,1988,4,True,7,7,1,3,0
20.0,1988,5,False,3,5,3,0,2
20.0,1988,5,True,3,6,1,4,4
20.0,1988,8,False,2,5,5,1,1
20.0,1988,8,True,3,8,0,0,0
20.0,1988,9,False,4,5,2,3,0
20.0,1988,9,True,4,1,1,2,0
20.0,1988,12,False,26,26,9,7,2
20.0,1988,12,True,22,14,5,7,6
20.0,1988,13,False,18,18,6,6,0
20.0,1988,13,True,6,7,3,5,0
20.0,1988,16,False,1,6,0,0,0
20.0,1988,17,False,14,7,8,5,2
20.0,1988,17,True,11,8,4,1,2
20.0,1988,18,False,3,6,1,3,0
20.0,1988,18,True,1,3,4,1,0
20.0,1988,19,False,7,6,2,0,0
20.0,1988,19,True,2,3,1,2,0
20.0,1988,20,False,7,1,0,4,0
20.0,1988,20,True,3,2,0,3,0
20.0,1988,21,False,6,4,7,3,0
20.0,1988,21,True,2,9,0,1,0
20.0,1988,22,False,7,10,11,5,0
20.0,1988,22,True,6,2,5,4,0
20.0,1988,23,True,1,5,0,0,0
20.0,1988,24,False,6,8,3,2,0
20.0,1988,25,False,8,3,3,3,0
20.0,1988,25,True,8,3,2,2,0
20.0,1988,26,False,8,13,6,5,1
20.0,1988,26,True,7,12,3,5,0
20.0,1988,27,False,7,7,2,1,0
20.0,1988,27,True,2,3,1,0,0
20.0,1988,29,False,12,6,4,5,1
20.0,1988,29,True,6,10,2,4,0
20.0,1988,30,True,1,2,1,2,0
20.0,1988,31,False,7,2,1,1,0
20.0,1988,32,False,6,3,2,2,0
20.0,1988,34,False,3,5,1,7,0
20.0,1988,34,True,7,4,6,4,0
20.0,1988,35,False,2,10,2,1,0
20.0,1988,35,True,4,2,0,3,0
20.0,1988,36,False,26,5,19,4,1
20.0,1988,36,True,15,7,3,0,1
20.0,1988,37,False,16,13,8,9,0
20.0,1988,37,True,3,9,6,7,1
20.0,1988,38,False,1,1,0,0,0
20.0,1988,39,False,21,17,10,7,1
20.0,1988,39,True,8,6,9,10,0
20.0,1988,40,False,4,3,3,4,1
20.0,1988,40,True,6,4,1,3,0
20.0,1988,41,False,3,6,3,3,0
20.0,1988,41,True,2,2,0,1,1
20.0,1988,42,False,15,15,12,10,6
20.0,1988,42,True,13,11,4,5,3
20.0,1988,44,False,1,2,1,1,1
20.0,1988,44,True,1,1,0,0,0
20.0,1988,45,False,13,6,10,1,0
20.0,1988,45,True,15,3,3,3,0
20.0,1988,47,False,7,11,7,10,1
20.0,1988,47,True,8,7,5,3,3
20.0,1988,50,True,1,1,0,1,0
20.0,1988,51,False,9,9,5,4,0
20.0,1988,51,True,7,3,1,2,0
20.0,1988,53,False,2,5,1,9,1
20.0,1988,53,True,2,7,1,0,2
20.0,1988,54,False,5,3,3,0,0
20.0,1988,55,False,3,6,3,6,1
20.0,1988,55,True,1,2,1,3,1
20.0,1988,56,False,1,2,1,1,0
20.0,1988,56,True,2,1,0,0,0
20.0,1989,1,False,6,12,2,2,0
20.0,1989,1,True,8,8,2,3,0
20.0,1989,2,False,1,1,0,0,0
20.0,1989,5,False,4,11,2,3,4
20.0,1989,5,True,3,8,0,1,4
20.0,1989,6,False,49,50,20,33,7
20.0,1989,6,True,29,29,11,10,4
20.0,1989,8,False,3,7,2,4,1
20.0,1989,8,True,3,2,0,4,0
20.0,1989,9,False,6,7,2,0,0
20.0,1989,9,True,1,1,0,1,0
20.0,1989,13,False,24,9,11,7,1
20.0,1989,13,True,12,13,2,3,0
20.0,1989,15,True,1,2,0,3,0
20.0,1989,16,False,4,3,1,1,0
20.0,1989,16,True,1,2,0,1,0
20.0,1989,17,False,18,12,5,3,0
20.0,1989,17,True,7,8,3,6,1
20.0,1989,18,False,13,1,4,2,0
20.0,1989,18,True,4,4,4,2,1
20.0,1989,19,False,3,2,4,0,0
20.0,1989,19,True,1,6,2,2,1
20.0,1989,20,False,3,3,1,1,0
20.0,1989,21,False,10,5,5,1,3
20.0,1989,21,True,2,7,2,2,1
20.0,1989,22,False,9,7,2,2,0
20.0,1989,22,True,4,3,1,3,2
20.0,1989,24,False,8,6,4,1,0
20.0,1989,24,True,8,1,3,0,0
20.0,1989,25,False,6,3,3,3,1
20.0,1989,25,True,3,4,0,1,0
20.0,1989,26,False,16,13,8,10,1
20.0,1989,26,True,7,7,6,3,1
20.0,1989,27,False,3,5,4,1,0
20.0,1989,27,True,1,5,2,6,1
20.0,1989,29,False,6,6,4,6,0
20.0,1989,29,True,6,8,0,5,1
20.0,1989,30,False,1,1,0,1,0
20.0,1989,31,False,2,3,3,0,0
20.0,1989,32,False,6,3,0,1,0
20.0,1989,32,True,4,5,2,0,0
20.0,1989,33,True,2,1,0,0,0
20.0,1989,34,False,11,5,7,2,0
20.0,1989,34,True,4,3,0,0,2
20.0,1989,35,False,6,4,0,1,1
20.0,1989,35,True,5,4,0,1,1
20.0,1989,36,False,27,12,12,7,0
20.0,1989,36,True,16,9,6,5,1
20.0,1989,37,False,11,20,6,8,2
20.0,1989,37,True,4,8,4,8,1
20.0,1989,38,True,1,1,0,0,0
20.0,1989,39,False,11,7,12,6,0
20.0,1989,39,True,8,8,5,6,2
20.0,1989,40,False,8,5,3,4,0
20.0,1989,40,True,4,2,0,1,0
20.0,1989,41,False,9,5,0,2,1
20.0,1989,41,True,1,4,0,3,0
20.0,1989,42,False,19,14,11,9,1
20.0,1989,42,True,6,12,6,2,0
20.0,1989,45,False,17,5,6,3,0
20.0,1989,45,True,7,6,4,0,0
20.0,1989,46,True,1,1,1,0,0
20.0,1989,47,False,5,7,5,4,0
20.0,1989,47,True,7,6,2,7,0
20.0,1989,50,False,1,5,1,0,0
20.0,1989,51,False,12,9,5,2,1
20.0,1989,51,True,7,4,3,5,1
20.0,1989,53,False,8,10,2,3,0
20.0,1989,53,True,3,6,3,3,0
20.0,1989,54,False,4,5,3,1,0
20.0,1989,54,True,2,2,1,2,0
20.0,1989,55,False,2,6,5,5,1
20.0,1989,55,True,2,4,2,2,1
